"﻿""GEO_ID""",NAME,DP05_0068E,DP05_0069E,DP05_0070E,DP05_0071E,DP05_0072E,DP05_0073E,DP05_0074E,DP05_0075E,DP05_0076E,DP05_0081E,DP05_0082E,DP05_0033PE,DP05_0069PE,DP05_0070PE,DP05_0071PE,DP05_0071PM,DP05_0072PE,DP05_0073PE,DP05_0074PE,DP05_0076PE,DP05_0081PE
Geography,Geographic Area Name,Estimate!!Race alone or in combination with one or more other races!!Total population,Estimate!!Race alone or in combination with one or more other races!!Total population!!White,Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent!!RACE!!Total population,Percent!!Race alone or in combination with one or more other races!!Total population!!White,Percent!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Percent!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent Margin of Error!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent!!Race alone or in combination with one or more other races!!Total population!!Asian,Percent!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Percent!!Race alone or in combination with one or more other races!!Total population!!Some Other Race,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino
0500000US06037,"Los Angeles County, California",9848406,5010533,927348,266083,1689402,57803,3644809,9848406,4753369,5095037,2477324,9848406,50.9,9.4,2.7,0.1,17.2,0.6,37,48.3,51.7
1400000US06037432300,Census Tract 4323; Los Angeles County; California,3960,1876,6,0,1773,27,1616,3960,1960,2000,254,3960,47.4,0.2,0,1.1,44.8,0.7,40.8,49.5,50.5
1400000US06037432401,Census Tract 4324.01; Los Angeles County; California,4217,1459,59,545,1443,40,1535,4217,2586,1631,124,4217,34.6,1.4,12.9,9.9,34.2,0.9,36.4,61.3,38.7
1400000US06037432402,Census Tract 4324.02; Los Angeles County; California,5378,1809,19,130,1998,19,2638,5378,3170,2208,239,5378,33.6,0.4,2.4,2.8,37.2,0.4,49.1,58.9,41.1
1400000US06037432501,Census Tract 4325.01; Los Angeles County; California,4199,1367,34,150,1651,0,1810,4199,2274,1925,249,4199,32.6,0.8,3.6,4.4,39.3,0,43.1,54.2,45.8
1400000US06037432502,Census Tract 4325.02; Los Angeles County; California,4310,1825,46,490,1149,0,2484,4310,2796,1514,203,4310,42.3,1.1,11.4,6.1,26.7,0,57.6,64.9,35.1
1400000US06037432601,Census Tract 4326.01; Los Angeles County; California,6453,2494,311,330,1937,29,2824,6453,3834,2619,274,6453,38.6,4.8,5.1,3.4,30,0.4,43.8,59.4,40.6
1400000US06037432602,Census Tract 4326.02; Los Angeles County; California,4461,1031,50,170,1964,0,1977,4461,2383,2078,88,4461,23.1,1.1,3.8,4.6,44,0,44.3,53.4,46.6
1400000US06037432700,Census Tract 4327; Los Angeles County; California,4592,1904,0,249,1277,26,2492,4592,3107,1485,226,4592,41.5,0,5.4,5,27.8,0.6,54.3,67.7,32.3
1400000US06037432801,Census Tract 4328.01; Los Angeles County; California,2307,574,0,263,867,8,991,2307,1455,852,8,2307,24.9,0,11.4,8,37.6,0.3,43,63.1,36.9
1400000US06037432802,Census Tract 4328.02; Los Angeles County; California,5389,2036,24,1066,848,25,2762,5389,4213,1176,96,5389,37.8,0.4,19.8,13.1,15.7,0.5,51.3,78.2,21.8
1400000US06037432901,Census Tract 4329.01; Los Angeles County; California,4265,484,53,159,2608,0,1081,4265,1560,2705,79,4265,11.3,1.2,3.7,4.6,61.1,0,25.3,36.6,63.4
1400000US06037432902,Census Tract 4329.02; Los Angeles County; California,2993,570,37,62,1926,58,664,2993,921,2072,150,2993,19,1.2,2.1,2.3,64.4,1.9,22.2,30.8,69.2
1400000US06037433103,Census Tract 4331.03; Los Angeles County; California,6702,976,18,18,2999,0,2989,6702,3533,3169,163,6702,14.6,0.3,0.3,0.3,44.7,0,44.6,52.7,47.3
1400000US06037433200,Census Tract 4332; Los Angeles County; California,6089,1370,58,379,1599,117,3685,6089,3961,2128,303,6089,22.5,1,6.2,4.1,26.3,1.9,60.5,65.1,34.9
1400000US06037433302,Census Tract 4333.02; Los Angeles County; California,1837,318,0,33,693,0,972,1837,1106,731,12,1837,17.3,0,1.8,2.2,37.7,0,52.9,60.2,39.8
1400000US06037433304,Census Tract 4333.04; Los Angeles County; California,3999,1886,33,92,1300,34,1949,3999,2589,1410,140,3999,47.2,0.8,2.3,2.6,32.5,0.9,48.7,64.7,35.3
1400000US06037433305,Census Tract 4333.05; Los Angeles County; California,4570,1554,41,570,945,0,2826,4570,3440,1130,94,4570,34,0.9,12.5,7.1,20.7,0,61.8,75.3,24.7
1400000US06037433306,Census Tract 4333.06; Los Angeles County; California,3056,1089,112,366,972,0,1367,3056,1623,1433,116,3056,35.6,3.7,12,6.6,31.8,0,44.7,53.1,46.9
1400000US06037433307,Census Tract 4333.07; Los Angeles County; California,2738,501,0,322,1047,0,1345,2738,1629,1109,24,2738,18.3,0,11.8,10.2,38.2,0,49.1,59.5,40.5
1400000US06037433402,Census Tract 4334.02; Los Angeles County; California,4616,669,74,69,1235,0,2955,4616,3222,1394,74,4616,14.5,1.6,1.5,2.2,26.8,0,64,69.8,30.2
1400000US06037433403,Census Tract 4334.03; Los Angeles County; California,4860,1296,24,2,1157,0,3075,4860,3652,1208,89,4860,26.7,0.5,0,0.1,23.8,0,63.3,75.1,24.9
1400000US06037433505,Census Tract 4335.05; Los Angeles County; California,3981,846,36,14,1361,156,2098,3981,2486,1495,24,3981,21.3,0.9,0.4,0.8,34.2,3.9,52.7,62.4,37.6
1400000US06037433506,Census Tract 4335.06; Los Angeles County; California,3579,980,10,27,761,10,2355,3579,2839,740,3,3579,27.4,0.3,0.8,0.8,21.3,0.3,65.8,79.3,20.7
1400000US06037433601,Census Tract 4336.01; Los Angeles County; California,4873,530,1,27,3045,85,1340,4873,1652,3221,124,4873,10.9,0,0.6,0.8,62.5,1.7,27.5,33.9,66.1
1400000US06037433602,Census Tract 4336.02; Los Angeles County; California,2730,406,0,17,1872,0,567,2730,757,1973,92,2730,14.9,0,0.6,0.7,68.6,0,20.8,27.7,72.3
1400000US06037433803,Census Tract 4338.03; Los Angeles County; California,3240,1130,27,56,1003,0,1683,3240,2156,1084,77,3240,34.9,0.8,1.7,1.3,31,0,51.9,66.5,33.5
1400000US06037433804,Census Tract 4338.04; Los Angeles County; California,4581,1356,74,140,516,28,3308,4581,3801,780,100,4581,29.6,1.6,3.1,4.1,11.3,0.6,72.2,83,17
1400000US06037433901,Census Tract 4339.01; Los Angeles County; California,5401,1841,50,236,1533,0,3111,5401,3628,1773,220,5401,34.1,0.9,4.4,4.3,28.4,0,57.6,67.2,32.8
1400000US06037433903,Census Tract 4339.03; Los Angeles County; California,5432,1893,41,176,530,0,3650,5432,4681,751,215,5432,34.8,0.8,3.2,2.8,9.8,0,67.2,86.2,13.8
1400000US06037434001,Census Tract 4340.01; Los Angeles County; California,4531,1514,3,245,971,22,2918,4531,3475,1056,60,4531,33.4,0.1,5.4,6.1,21.4,0.5,64.4,76.7,23.3
1400000US06037434003,Census Tract 4340.03; Los Angeles County; California,3704,1336,23,84,393,0,2433,3704,3214,490,67,3704,36.1,0.6,2.3,1.8,10.6,0,65.7,86.8,13.2
1400000US06037434004,Census Tract 4340.04; Los Angeles County; California,3136,1398,42,33,441,0,2132,3136,2400,736,253,3136,44.6,1.3,1.1,1.2,14.1,0,68,76.5,23.5
1400000US06037434100,Census Tract 4341; Los Angeles County; California,5919,1888,73,137,1319,0,3688,5919,4336,1583,191,5919,31.9,1.2,2.3,2.2,22.3,0,62.3,73.3,26.7
1400000US06037460001,Census Tract 4600.01; Los Angeles County; California,1853,1412,26,5,385,0,136,1853,150,1703,1287,1853,76.2,1.4,0.3,0.5,20.8,0,7.3,8.1,91.9
1400000US06037460002,Census Tract 4600.02; Los Angeles County; California,2748,1781,135,74,900,0,236,2748,433,2315,1334,2748,64.8,4.9,2.7,3.1,32.8,0,8.6,15.8,84.2
1400000US06037460101,Census Tract 4601.01; Los Angeles County; California,5650,4275,535,15,814,0,765,5650,626,5024,3515,5650,75.7,9.5,0.3,0.5,14.4,0,13.5,11.1,88.9
1400000US06037460200,Census Tract 4602; Los Angeles County; California,5841,2702,1841,185,651,89,1587,5841,1627,4214,1904,5841,46.3,31.5,3.2,2.5,11.1,1.5,27.2,27.9,72.1
1400000US06037460301,Census Tract 4603.01; Los Angeles County; California,4779,2414,1955,176,508,0,626,4779,841,3938,1453,4779,50.5,40.9,3.7,2.6,10.6,0,13.1,17.6,82.4
1400000US06037460302,Census Tract 4603.02; Los Angeles County; California,4399,2171,1583,240,197,0,1417,4399,1714,2685,960,4399,49.4,36,5.5,4.5,4.5,0,32.2,39,61
1400000US06037460401,Census Tract 4604.01; Los Angeles County; California,1093,392,419,4,204,0,189,1093,280,813,236,1093,35.9,38.3,0.4,0.6,18.7,0,17.3,25.6,74.4
1400000US06037460501,Census Tract 4605.01; Los Angeles County; California,5249,3032,81,44,2411,0,177,5249,252,4997,2526,5249,57.8,1.5,0.8,0.8,45.9,0,3.4,4.8,95.2
1400000US06037460502,Census Tract 4605.02; Los Angeles County; California,4810,3127,37,28,1742,0,204,4810,247,4563,2703,4810,65,0.8,0.6,0.6,36.2,0,4.2,5.1,94.9
1400000US06037460601,Census Tract 4606.01; Los Angeles County; California,5244,3535,65,63,1726,0,562,5244,713,4531,2778,5244,67.4,1.2,1.2,0.9,32.9,0,10.7,13.6,86.4
1400000US06037460700,Census Tract 4607; Los Angeles County; California,4791,3445,93,99,1358,11,225,4791,580,4211,2752,4791,71.9,1.9,2.1,2.3,28.3,0.2,4.7,12.1,87.9
1400000US06037460800,Census Tract 4608; Los Angeles County; California,2792,2053,85,20,554,0,335,2792,277,2515,1786,2792,73.5,3,0.7,1.1,19.8,0,12,9.9,90.1
1400000US06037460900,Census Tract 4609; Los Angeles County; California,6394,2644,954,150,806,0,2735,6394,3388,3006,1399,6394,41.4,14.9,2.3,2.2,12.6,0,42.8,53,47
1400000US06037461000,Census Tract 4610; Los Angeles County; California,5493,2157,1707,232,437,25,2196,5493,2865,2628,793,5493,39.3,31.1,4.2,2.7,8,0.5,40,52.2,47.8
1400000US06037461100,Census Tract 4611; Los Angeles County; California,5153,2893,720,337,395,37,1445,5153,2018,3135,2020,5153,56.1,14,6.5,4.2,7.7,0.7,28,39.2,60.8
1400000US06037461200,Census Tract 4612; Los Angeles County; California,4320,3464,546,25,386,29,682,4320,877,3443,2513,4320,80.2,12.6,0.6,0.6,8.9,0.7,15.8,20.3,79.7
1400000US06037461300,Census Tract 4613; Los Angeles County; California,6027,5257,248,79,550,0,848,6027,912,5115,4301,6027,87.2,4.1,1.3,1.1,9.1,0,14.1,15.1,84.9
1400000US06037461400,Census Tract 4614; Los Angeles County; California,2695,1936,218,67,135,0,730,2695,852,1843,1483,2695,71.8,8.1,2.5,2.3,5,0,27.1,31.6,68.4
1400000US06037461501,Census Tract 4615.01; Los Angeles County; California,3559,2243,779,43,464,24,960,3559,1399,2160,1014,3559,63,21.9,1.2,1.1,13,0.7,27,39.3,60.7
1400000US06037461502,Census Tract 4615.02; Los Angeles County; California,6056,1928,1456,295,415,24,2628,6056,3230,2826,1074,6056,31.8,24,4.9,4,6.9,0.4,43.4,53.3,46.7
1400000US06037461600,Census Tract 4616; Los Angeles County; California,5161,1969,1199,95,1090,29,1655,5161,2180,2981,816,5161,38.2,23.2,1.8,1.1,21.1,0.6,32.1,42.2,57.8
1400000US06037461700,Census Tract 4617; Los Angeles County; California,1344,942,111,12,269,0,216,1344,264,1080,723,1344,70.1,8.3,0.9,1.5,20,0,16.1,19.6,80.4
1400000US06037461901,Census Tract 4619.01; Los Angeles County; California,4658,2381,444,130,502,65,2479,4658,3025,1633,690,4658,51.1,9.5,2.8,2.4,10.8,1.4,53.2,64.9,35.1
1400000US06037461902,Census Tract 4619.02; Los Angeles County; California,2004,1062,137,84,542,26,392,2004,416,1588,840,2004,53,6.8,4.2,6.2,27,1.3,19.6,20.8,79.2
1400000US06037462001,Census Tract 4620.01; Los Angeles County; California,4303,1124,570,119,358,16,2586,4303,3004,1299,389,4303,26.1,13.2,2.8,2.2,8.3,0.4,60.1,69.8,30.2
1400000US06037462002,Census Tract 4620.02; Los Angeles County; California,3577,946,478,33,196,5,2273,3577,2509,1068,374,3577,26.4,13.4,0.9,1,5.5,0.1,63.5,70.1,29.9
1400000US06037462100,Census Tract 4621; Los Angeles County; California,4710,2021,374,193,611,68,2399,4710,2607,2103,1080,4710,42.9,7.9,4.1,3.7,13,1.4,50.9,55.4,44.6
1400000US06037462201,Census Tract 4622.01; Los Angeles County; California,3615,2017,296,128,610,0,1177,3615,1529,2086,1208,3615,55.8,8.2,3.5,2.6,16.9,0,32.6,42.3,57.7
1400000US06037462202,Census Tract 4622.02; Los Angeles County; California,3206,1664,416,11,1000,23,567,3206,700,2506,1270,3206,51.9,13,0.3,0.6,31.2,0.7,17.7,21.8,78.2
1400000US06037462301,Census Tract 4623.01; Los Angeles County; California,3924,2091,323,72,588,49,1633,3924,2050,1874,916,3924,53.3,8.2,1.8,1,15,1.2,41.6,52.2,47.8
1400000US06037462302,Census Tract 4623.02; Los Angeles County; California,3377,1685,525,147,480,0,1227,3377,1334,2043,1068,3377,49.9,15.5,4.4,4.3,14.2,0,36.3,39.5,60.5
1400000US06037462400,Census Tract 4624; Los Angeles County; California,3870,2490,288,46,623,4,1171,3870,1375,2495,1596,3870,64.3,7.4,1.2,1,16.1,0.1,30.3,35.5,64.5
1400000US06037462500,Census Tract 4625; Los Angeles County; California,6482,3693,426,215,2389,0,1016,6482,1453,5029,2544,6482,57,6.6,3.3,2.2,36.9,0,15.7,22.4,77.6
1400000US06037462600,Census Tract 4626; Los Angeles County; California,2392,1905,60,47,514,0,321,2392,543,1849,1328,2392,79.6,2.5,2,2.5,21.5,0,13.4,22.7,77.3
1400000US06037462700,Census Tract 4627; Los Angeles County; California,5755,2661,400,0,1347,0,2046,5755,2167,3588,1728,5755,46.2,7,0,0.7,23.4,0,35.6,37.7,62.3
1400000US06037462800,Census Tract 4628; Los Angeles County; California,2919,1713,161,68,653,9,816,2919,1006,1913,1088,2919,58.7,5.5,2.3,3.1,22.4,0.3,28,34.5,65.5
1400000US06037462900,Census Tract 4629; Los Angeles County; California,3654,1989,301,119,979,0,1025,3654,1232,2422,1163,3654,54.4,8.2,3.3,2.9,26.8,0,28.1,33.7,66.3
1400000US06037463000,Census Tract 4630; Los Angeles County; California,2726,1776,256,19,849,0,348,2726,613,2113,1036,2726,65.2,9.4,0.7,0.9,31.1,0,12.8,22.5,77.5
1400000US06037463103,Census Tract 4631.03; Los Angeles County; California,5607,2299,245,81,1955,36,1343,5607,1945,3662,1474,5607,41,4.4,1.4,0.9,34.9,0.6,24,34.7,65.3
1400000US06037463200,Census Tract 4632; Los Angeles County; California,3262,1818,91,9,993,5,824,3262,1030,2232,1104,3262,55.7,2.8,0.3,0.5,30.4,0.2,25.3,31.6,68.4
1400000US06037463300,Census Tract 4633; Los Angeles County; California,2014,1248,91,55,691,15,295,2014,363,1651,853,2014,62,4.5,2.7,2.7,34.3,0.7,14.6,18,82
1400000US06037463400,Census Tract 4634; Los Angeles County; California,5869,2976,469,220,1900,21,1151,5869,1539,4330,2007,5869,50.7,8,3.7,4.4,32.4,0.4,19.6,26.2,73.8
1400000US06037463500,Census Tract 4635; Los Angeles County; California,6173,4176,350,156,1655,30,683,6173,1368,4805,2774,6173,67.6,5.7,2.5,1.6,26.8,0.5,11.1,22.2,77.8
1400000US06037463601,Census Tract 4636.01; Los Angeles County; California,6245,3776,495,141,1813,0,615,6245,1074,5171,2906,6245,60.5,7.9,2.3,1.6,29,0,9.8,17.2,82.8
1400000US06037463602,Census Tract 4636.02; Los Angeles County; California,5896,3316,549,145,2373,0,511,5896,915,4981,2227,5896,56.2,9.3,2.5,2.5,40.2,0,8.7,15.5,84.5
1400000US06037463700,Census Tract 4637; Los Angeles County; California,3429,2464,332,13,627,0,436,3429,532,2897,2081,3429,71.9,9.7,0.4,0.6,18.3,0,12.7,15.5,84.5
1400000US06037463800,Census Tract 4638; Los Angeles County; California,3993,2882,136,64,870,1,788,3993,768,3225,2028,3993,72.2,3.4,1.6,1.2,21.8,0,19.7,19.2,80.8
1400000US06037463900,Census Tract 4639; Los Angeles County; California,3115,2324,106,49,726,15,255,3115,442,2673,1828,3115,74.6,3.4,1.6,1.4,23.3,0.5,8.2,14.2,85.8
1400000US06037464000,Census Tract 4640; Los Angeles County; California,5348,3360,186,44,1517,12,658,5348,853,4495,2744,5348,62.8,3.5,0.8,1,28.4,0.2,12.3,15.9,84.1
1400000US06037464101,Census Tract 4641.01; Los Angeles County; California,2223,666,39,0,1609,0,22,2223,40,2183,524,2223,30,1.8,0,1.9,72.4,0,1,1.8,98.2
1400000US06037464102,Census Tract 4641.02; Los Angeles County; California,4381,1430,40,0,2973,27,182,4381,411,3970,976,4381,32.6,0.9,0,1,67.9,0.6,4.2,9.4,90.6
1400000US06037464200,Census Tract 4642; Los Angeles County; California,5675,1419,0,37,4278,49,348,5675,431,5244,959,5675,25,0,0.7,0.8,75.4,0.9,6.1,7.6,92.4
1400000US06037480002,Census Tract 4800.02; Los Angeles County; California,3843,961,86,64,2566,0,538,3843,619,3224,594,3843,25,2.2,1.7,2.1,66.8,0,14,16.1,83.9
1400000US06037480011,Census Tract 4800.11; Los Angeles County; California,5220,1493,265,34,2455,0,1583,5220,1803,3417,741,5220,28.6,5.1,0.7,0.5,47,0,30.3,34.5,65.5
1400000US06037480012,Census Tract 4800.12; Los Angeles County; California,4751,1269,150,58,2884,133,757,4751,926,3825,735,4751,26.7,3.2,1.2,1.1,60.7,2.8,15.9,19.5,80.5
1400000US06037480101,Census Tract 4801.01; Los Angeles County; California,4106,670,12,15,2751,0,781,4106,918,3188,445,4106,16.3,0.3,0.4,0.5,67,0,19,22.4,77.6
1400000US06037480102,Census Tract 4801.02; Los Angeles County; California,3957,1221,15,50,2408,34,585,3957,806,3151,779,3957,30.9,0.4,1.3,1.5,60.9,0.9,14.8,20.4,79.6
1400000US06037480201,Census Tract 4802.01; Los Angeles County; California,3744,1484,47,52,1626,23,995,3744,1116,2628,938,3744,39.6,1.3,1.4,1.7,43.4,0.6,26.6,29.8,70.2
1400000US06037480202,Census Tract 4802.02; Los Angeles County; California,2712,1086,6,7,1485,7,446,2712,611,2101,611,2712,40,0.2,0.3,0.4,54.8,0.3,16.4,22.5,77.5
1400000US06037480302,Census Tract 4803.02; Los Angeles County; California,3992,1325,56,200,1887,68,1062,3992,1541,2451,547,3992,33.2,1.4,5,3.2,47.3,1.7,26.6,38.6,61.4
1400000US06037480303,Census Tract 4803.03; Los Angeles County; California,4426,981,298,30,2482,0,1089,4426,1415,3011,285,4426,22.2,6.7,0.7,0.8,56.1,0,24.6,32,68
1400000US06037480304,Census Tract 4803.04; Los Angeles County; California,4145,731,50,59,2447,0,1195,4145,1346,2799,298,4145,17.6,1.2,1.4,1.6,59,0,28.8,32.5,67.5
1400000US06037480400,Census Tract 4804; Los Angeles County; California,5893,1945,351,185,2740,132,1447,5893,1855,4038,950,5893,33,6,3.1,2.3,46.5,2.2,24.6,31.5,68.5
1400000US06037480500,Census Tract 4805; Los Angeles County; California,5301,3124,223,63,1566,81,812,5301,959,4342,2630,5301,58.9,4.2,1.2,1.2,29.5,1.5,15.3,18.1,81.9
1400000US06037480601,Census Tract 4806.01; Los Angeles County; California,4044,2410,264,30,1408,0,848,4044,1212,2832,1400,4044,59.6,6.5,0.7,1.3,34.8,0,21,30,70
1400000US06037480602,Census Tract 4806.02; Los Angeles County; California,4302,2807,227,128,1225,31,649,4302,639,3663,2077,4302,65.2,5.3,3,2.3,28.5,0.7,15.1,14.9,85.1
1400000US06037480702,Census Tract 4807.02; Los Angeles County; California,4501,1902,137,126,2226,13,961,4501,1092,3409,1126,4501,42.3,3,2.8,2.6,49.5,0.3,21.4,24.3,75.7
1400000US06037480703,Census Tract 4807.03; Los Angeles County; California,4074,2192,58,27,1790,0,453,4074,730,3344,1585,4074,53.8,1.4,0.7,0.6,43.9,0,11.1,17.9,82.1
1400000US06037480704,Census Tract 4807.04; Los Angeles County; California,4075,1697,421,116,1811,15,634,4075,774,3301,1086,4075,41.6,10.3,2.8,1.9,44.4,0.4,15.6,19,81
1400000US06037480802,Census Tract 4808.02; Los Angeles County; California,3220,898,68,40,1453,0,1267,3220,1542,1678,249,3220,27.9,2.1,1.2,2,45.1,0,39.3,47.9,52.1
1400000US06037480803,Census Tract 4808.03; Los Angeles County; California,3027,1386,22,76,951,0,1237,3027,1378,1649,489,3027,45.8,0.7,2.5,2.8,31.4,0,40.9,45.5,54.5
1400000US06037480804,Census Tract 4808.04; Los Angeles County; California,4675,1146,286,71,2126,53,1532,4675,1855,2820,419,4675,24.5,6.1,1.5,1.1,45.5,1.1,32.8,39.7,60.3
1400000US06037480901,Census Tract 4809.01; Los Angeles County; California,3901,672,285,40,2306,2,873,3901,975,2926,215,3901,17.2,7.3,1,1.4,59.1,0.1,22.4,25,75
1400000US06037480902,Census Tract 4809.02; Los Angeles County; California,4012,732,117,174,2198,13,1266,4012,1560,2452,146,4012,18.2,2.9,4.3,3.3,54.8,0.3,31.6,38.9,61.1
1400000US06037480903,Census Tract 4809.03; Los Angeles County; California,2873,711,26,32,1791,53,735,2873,822,2051,241,2873,24.7,0.9,1.1,1.3,62.3,1.8,25.6,28.6,71.4
1400000US06037481001,Census Tract 4810.01; Los Angeles County; California,4582,909,388,8,2300,34,1253,4582,1292,3290,541,4582,19.8,8.5,0.2,0.3,50.2,0.7,27.3,28.2,71.8
1400000US06037481002,Census Tract 4810.02; Los Angeles County; California,5748,1454,236,371,2503,35,2080,5748,2410,3338,765,5748,25.3,4.1,6.5,5.7,43.5,0.6,36.2,41.9,58.1
1400000US06037481101,Census Tract 4811.01; Los Angeles County; California,4275,1442,134,53,2106,19,934,4275,1367,2908,680,4275,33.7,3.1,1.2,1.2,49.3,0.4,21.8,32,68
1400000US06037481102,Census Tract 4811.02; Los Angeles County; California,3603,1152,212,223,1472,0,1228,3603,1512,2091,471,3603,32,5.9,6.2,5.7,40.9,0,34.1,42,58
1400000US06037481103,Census Tract 4811.03; Los Angeles County; California,5315,938,30,160,2927,16,1970,5315,2053,3262,155,5315,17.6,0.6,3,2.3,55.1,0.3,37.1,38.6,61.4
1400000US06037481201,Census Tract 4812.01; Los Angeles County; California,4000,940,40,228,2430,0,1019,4000,1293,2707,262,4000,23.5,1,5.7,4.4,60.8,0,25.5,32.3,67.7
1400000US06037481203,Census Tract 4812.03; Los Angeles County; California,6768,1250,58,0,3542,0,2377,6768,2608,4160,560,6768,18.5,0.9,0,0.6,52.3,0,35.1,38.5,61.5
1400000US06037481300,Census Tract 4813; Los Angeles County; California,3072,262,2,46,2169,0,677,3072,761,2311,98,3072,8.5,0.1,1.5,1.3,70.6,0,22,24.8,75.2
1400000US06037481401,Census Tract 4814.01; Los Angeles County; California,5433,1066,213,125,3806,162,783,5433,1071,4362,320,5433,19.6,3.9,2.3,2,70.1,3,14.4,19.7,80.3
1400000US06037481403,Census Tract 4814.03; Los Angeles County; California,3132,402,4,0,2374,143,399,3132,504,2628,188,3132,12.8,0.1,0,1.3,75.8,4.6,12.7,16.1,83.9
1400000US06037481404,Census Tract 4814.04; Los Angeles County; California,3867,335,30,37,3121,0,448,3867,711,3156,104,3867,8.7,0.8,1,1.5,80.7,0,11.6,18.4,81.6
1400000US06037481500,Census Tract 4815; Los Angeles County; California,4336,473,31,75,3256,0,726,4336,881,3455,165,4336,10.9,0.7,1.7,1.5,75.1,0,16.7,20.3,79.7
1400000US06037481603,Census Tract 4816.03; Los Angeles County; California,3580,437,19,52,2627,0,612,3580,727,2853,215,3580,12.2,0.5,1.5,2.1,73.4,0,17.1,20.3,79.7
1400000US06037481604,Census Tract 4816.04; Los Angeles County; California,4183,871,211,32,2509,197,929,4183,1602,2581,140,4183,20.8,5,0.8,0.9,60,4.7,22.2,38.3,61.7
1400000US06037481605,Census Tract 4816.05; Los Angeles County; California,2811,480,62,228,1884,24,696,2811,1021,1790,57,2811,17.1,2.2,8.1,7.7,67,0.9,24.8,36.3,63.7
1400000US06037481606,Census Tract 4816.06; Los Angeles County; California,4916,931,143,66,2976,132,1106,4916,1553,3363,127,4916,18.9,2.9,1.3,2,60.5,2.7,22.5,31.6,68.4
1400000US06037481711,Census Tract 4817.11; Los Angeles County; California,4397,280,9,36,3840,0,277,4397,411,3986,117,4397,6.4,0.2,0.8,0.9,87.3,0,6.3,9.3,90.7
1400000US06037481712,Census Tract 4817.12; Los Angeles County; California,5182,362,0,12,4397,0,513,5182,644,4538,77,5182,7,0,0.2,0.4,84.9,0,9.9,12.4,87.6
1400000US06037481713,Census Tract 4817.13; Los Angeles County; California,2727,266,27,15,2133,0,415,2727,460,2267,149,2727,9.8,1,0.6,0.8,78.2,0,15.2,16.9,83.1
1400000US06037481714,Census Tract 4817.14; Los Angeles County; California,2595,219,45,0,2168,6,279,2595,334,2261,48,2595,8.4,1.7,0,1.6,83.5,0.2,10.8,12.9,87.1
1400000US06037481800,Census Tract 4818; Los Angeles County; California,2282,457,2,7,1644,7,258,2282,395,1887,251,2282,20,0.1,0.3,0.4,72,0.3,11.3,17.3,82.7
1400000US06037481901,Census Tract 4819.01; Los Angeles County; California,5562,2560,88,280,2137,0,1936,5562,2906,2656,519,5562,46,1.6,5,3,38.4,0,34.8,52.2,47.8
1400000US06037481902,Census Tract 4819.02; Los Angeles County; California,3319,999,229,20,1341,0,1143,3319,1490,1829,265,3319,30.1,6.9,0.6,0.6,40.4,0,34.4,44.9,55.1
1400000US06037482001,Census Tract 4820.01; Los Angeles County; California,2647,774,9,5,1935,31,198,2647,429,2218,203,2647,29.2,0.3,0.2,0.3,73.1,1.2,7.5,16.2,83.8
1400000US06037482002,Census Tract 4820.02; Los Angeles County; California,6821,1631,1,67,4075,63,1400,6821,2072,4749,745,6821,23.9,0,1,1.9,59.7,0.9,20.5,30.4,69.6
1400000US06037482101,Census Tract 4821.01; Los Angeles County; California,4525,732,46,94,3206,0,746,4525,1183,3342,163,4525,16.2,1,2.1,1.6,70.9,0,16.5,26.1,73.9
1400000US06037482102,Census Tract 4821.02; Los Angeles County; California,3295,692,127,22,2089,26,719,3295,942,2353,289,3295,21,3.9,0.7,0.7,63.4,0.8,21.8,28.6,71.4
1400000US06037482201,Census Tract 4822.01; Los Angeles County; California,3857,472,181,105,2725,1,658,3857,826,3031,135,3857,12.2,4.7,2.7,2.8,70.7,0,17.1,21.4,78.6
1400000US06037482202,Census Tract 4822.02; Los Angeles County; California,5441,684,174,274,3739,0,1041,5441,1336,4105,192,5441,12.6,3.2,5,5.2,68.7,0,19.1,24.6,75.4
1400000US06037482301,Census Tract 4823.01; Los Angeles County; California,4855,504,66,89,3569,128,790,4855,824,4031,201,4855,10.4,1.4,1.8,2.7,73.5,2.6,16.3,17,83
