geoid,name,B01003001,"B01003001, Error"
15000US060372965002,"BG 2, Tract 2965, Los Angeles, CA",1965,529
15000US060372965003,"BG 3, Tract 2965, Los Angeles, CA",666,280
15000US060372966001,"BG 1, Tract 2966, Los Angeles, CA",1522,607
15000US060372966002,"BG 2, Tract 2966, Los Angeles, CA",1146,399
15000US060372966003,"BG 3, Tract 2966, Los Angeles, CA",1205,580
15000US060372966004,"BG 4, Tract 2966, Los Angeles, CA",1495,469
15000US060372969011,"BG 1, Tract 2969.01, Los Angeles, CA",2532,988
15000US060372969012,"BG 2, Tract 2969.01, Los Angeles, CA",875,296
15000US060372969013,"BG 3, Tract 2969.01, Los Angeles, CA",795,275
15000US060372969021,"BG 1, Tract 2969.02, Los Angeles, CA",2119,702
15000US060372969022,"BG 2, Tract 2969.02, Los Angeles, CA",1339,425
15000US060372969023,"BG 3, Tract 2969.02, Los Angeles, CA",1334,416
15000US060372970011,"BG 1, Tract 2970.01, Los Angeles, CA",1009,243
15000US060372970012,"BG 2, Tract 2970.01, Los Angeles, CA",685,233
15000US060372970021,"BG 1, Tract 2970.02, Los Angeles, CA",2010,704
15000US060372970022,"BG 2, Tract 2970.02, Los Angeles, CA",1417,519
15000US060372970023,"BG 3, Tract 2970.02, Los Angeles, CA",1081,507
15000US060372971101,"BG 1, Tract 2971.10, Los Angeles, CA",2213,495
15000US060372971102,"BG 2, Tract 2971.10, Los Angeles, CA",2371,721
15000US060372971201,"BG 1, Tract 2971.20, Los Angeles, CA",1849,391
15000US060372971202,"BG 2, Tract 2971.20, Los Angeles, CA",1668,506
15000US060372972011,"BG 1, Tract 2972.01, Los Angeles, CA",2705,475
15000US060372972012,"BG 2, Tract 2972.01, Los Angeles, CA",1259,316
15000US060372972021,"BG 1, Tract 2972.02, Los Angeles, CA",1288,348
15000US060372972022,"BG 2, Tract 2972.02, Los Angeles, CA",1911,676
15000US060372972023,"BG 3, Tract 2972.02, Los Angeles, CA",913,342
15000US060372973001,"BG 1, Tract 2973, Los Angeles, CA",1046,252
15000US060372973002,"BG 2, Tract 2973, Los Angeles, CA",1028,190
15000US060372974001,"BG 1, Tract 2974, Los Angeles, CA",396,198
15000US060372974002,"BG 2, Tract 2974, Los Angeles, CA",2330,417
15000US060372974003,"BG 3, Tract 2974, Los Angeles, CA",881,360
15000US060372975011,"BG 1, Tract 2975.01, Los Angeles, CA",498,218
15000US060372975012,"BG 2, Tract 2975.01, Los Angeles, CA",870,249
15000US060372975013,"BG 3, Tract 2975.01, Los Angeles, CA",1218,581
15000US060372975021,"BG 1, Tract 2975.02, Los Angeles, CA",1406,414
15000US060372975022,"BG 2, Tract 2975.02, Los Angeles, CA",1196,382
15000US060372976011,"BG 1, Tract 2976.01, Los Angeles, CA",1650,501
15000US060372976012,"BG 2, Tract 2976.01, Los Angeles, CA",852,297
15000US060372976013,"BG 3, Tract 2976.01, Los Angeles, CA",1054,492
15000US060372976021,"BG 1, Tract 2976.02, Los Angeles, CA",875,297
15000US060372976022,"BG 2, Tract 2976.02, Los Angeles, CA",1399,298
15000US060372976023,"BG 3, Tract 2976.02, Los Angeles, CA",1301,345
15000US060373017024,"BG 4, Tract 3017.02, Los Angeles, CA",1019,476
15000US060373201022,"BG 2, Tract 3201.02, Los Angeles, CA",1620,714
15000US060379304002,"BG 2, Tract 9304, Los Angeles, CA",534,210
15000US060379800081,"BG 1, Tract 9800.08, Los Angeles, CA",73,108
15000US060379800091,"BG 1, Tract 9800.09, Los Angeles, CA",5,6
15000US060379800101,"BG 1, Tract 9800.10, Los Angeles, CA",143,108
15000US060379800141,"BG 1, Tract 9800.14, Los Angeles, CA",40,58
15000US060379800151,"BG 1, Tract 9800.15, Los Angeles, CA",1111,177
15000US060379800171,"BG 1, Tract 9800.17, Los Angeles, CA",1362,144
15000US060379800191,"BG 1, Tract 9800.19, Los Angeles, CA",75,56
15000US060379800201,"BG 1, Tract 9800.20, Los Angeles, CA",0,14
15000US060379800211,"BG 1, Tract 9800.21, Los Angeles, CA",16,23
15000US060379800221,"BG 1, Tract 9800.22, Los Angeles, CA",0,14
15000US060379800231,"BG 1, Tract 9800.23, Los Angeles, CA",47,67
15000US060379800241,"BG 1, Tract 9800.24, Los Angeles, CA",205,132
15000US060379800261,"BG 1, Tract 9800.26, Los Angeles, CA",15,4
15000US060379800281,"BG 1, Tract 9800.28, Los Angeles, CA",0,14
15000US060379800311,"BG 1, Tract 9800.31, Los Angeles, CA",970,39
15000US060379800391,"BG 1, Tract 9800.39, Los Angeles, CA",0,14
15000US060379902000,"BG 0, Tract 9902, Los Angeles, CA",0,14
16000US0644000,"Los Angeles, CA",3857897,75
